administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
9,151.567,0,0,54,2446.14,0.00467836,0.00940989,1.94306,0,Nov,3,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,81,1950.84,0.00493827,0.0247737,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
8,463.75,4,337.5,157,6123.74,0.00719836,0.0198164,0,0,Nov,2,2,7,2,Returning_Visitor,TRUE,TRUE
6,171.5,3,178.5,26,1565.96,0.00588235,0.0176471,8.04577,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
5,82,1,137.5,118,2595.1,0.00168067,0.0123716,38.7483,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,2,485.833,89,3747.81,0.0136364,0.030211,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
2,22.9,0,0,145,5962.73,0.00285714,0.0132654,0.780277,0,Nov,2,10,7,3,Returning_Visitor,TRUE,TRUE
4,99.5,0,0,3,21.25,0,0.05,0,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE
2,65.5,0,0,11,263,0,0.0166667,46.3081,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,78,0,0,22,325,0,0.00724638,19.1035,0,Dec,4,1,3,1,Returning_Visitor,TRUE,TRUE
5,408.408,2,47.5,54,1547.48,0,0.0173333,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
1,17,0,0,17,1340.58,0.0470588,0.0715686,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,64,4492.31,0.0047619,0.022706,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
1,75,0,0,19,1773.38,0.0117647,0.0303922,28.1164,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE
2,1668.5,4,35,18,1372.97,0,0.0173913,41.6463,0,Dec,2,2,1,6,Returning_Visitor,FALSE,TRUE
2,56,0,0,33,1399.15,0,0.0112903,12.4508,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE
10,175.467,1,7,82,2378.38,0.00431894,0.0170043,13.975,0,Nov,3,2,1,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,27,1009.38,0.00740741,0.0407407,0,0,Nov,2,2,1,2,New_Visitor,TRUE,TRUE
1,75,2,34.5,100,4436.38,0,0.00715072,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,40.5,0,0,20,758.75,0,0.02,38.2667,0,Nov,2,2,8,3,Returning_Visitor,FALSE,TRUE
6,152,0,0,17,450.75,0.0285714,0.052381,14.1074,0,Nov,1,8,3,11,Returning_Visitor,FALSE,TRUE
6,167,0,0,71,1445.46,0.00405405,0.013964,12.3081,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,444,0,0.0285714,59.7542,0,Dec,1,1,2,8,New_Visitor,TRUE,TRUE
0,0,0,0,87,1197.7,0,0.00235294,38.0006,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
6,114.259,9,352.083,119,6245.7,0.003125,0.0121798,32.3249,0,Dec,3,2,1,2,Returning_Visitor,TRUE,TRUE
1,113.75,0,0,26,1905.08,0.0226667,0.0346,11.7061,0,Nov,3,2,2,1,Returning_Visitor,FALSE,TRUE
5,943,2,16,7,935.667,0,0.0375,0,0,Nov,2,2,3,6,Returning_Visitor,TRUE,TRUE
1,73,0,0,23,1280.45,0,0.00869565,36.5468,0,Dec,2,4,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,9,427,0,0.025,13.1168,0,Dec,1,1,1,2,New_Visitor,TRUE,TRUE
7,253.1,0,0,40,1591.89,0,0.0121864,48.6622,0,Dec,2,2,3,2,Returning_Visitor,TRUE,TRUE
2,30,2,33,162,3753.19,0,0.00347793,77.1082,0,Nov,2,2,1,8,New_Visitor,FALSE,TRUE
17,323.364,0,0,45,1534.83,0.00267857,0.0206996,7.18035,0,Nov,1,1,3,10,Returning_Visitor,FALSE,TRUE
13,216.333,1,9,59,985.315,0,0.00454545,167.231,0,Nov,2,2,4,10,Returning_Visitor,TRUE,TRUE
13,493.75,0,0,22,1525,0.008,0.0186667,25.0042,0,Dec,3,2,1,1,Returning_Visitor,TRUE,TRUE
8,2086.75,1,46.5,81,5546,0.00232558,0.0145626,15.5646,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,41,898.15,0,0.0112821,19.5101,0,Dec,2,5,3,1,Returning_Visitor,FALSE,TRUE
4,24.5,0,0,29,749.125,0.00588235,0.027451,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
3,16,6,137.833,15,1605.58,0.0115942,0.0372671,0,0,Nov,2,10,1,2,Returning_Visitor,FALSE,TRUE
5,45,0,0,59,1100.47,0,0.00839188,24.7527,0,Nov,2,5,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,40,2046.83,0.00416667,0.033881,0,0,Nov,1,8,1,11,Returning_Visitor,FALSE,TRUE
3,83,4,220.25,106,2974.73,0.00516516,0.0204419,19.0339,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
2,64.5,0,0,24,1151.14,0,0.0186,15.2766,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
9,201.367,1,204,116,2764.29,0.000655738,0.0058548,42.7752,0,Nov,3,2,2,2,Returning_Visitor,FALSE,TRUE
4,157,0,0,20,834.075,0,0.0133333,4.84737,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,92.5625,0,0,2,99.5,0,0.0222222,0,0,Nov,2,2,1,8,New_Visitor,TRUE,TRUE
0,0,0,0,49,2110.12,0,0.00408163,62.9355,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
1,65.5,1,0,82,5316.46,0.005,0.01125,77.2595,0,Nov,1,1,9,3,Returning_Visitor,TRUE,TRUE
8,1592.92,2,146.667,14,1722.58,0,0.0315789,0,0,Nov,4,1,3,8,New_Visitor,FALSE,TRUE
2,44.5,0,0,137,7012.27,0.00832117,0.0196455,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
0,0,1,77,58,3757.75,0.0158192,0.0384181,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,22,1664,0.030303,0.0324242,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
2,64.5,1,0,97,2696.11,0.00343643,0.0214089,5.77097,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE
4,43.9286,0,0,182,9951.36,0.00385027,0.0211838,8.66528,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,569,1,58.5,23,941.699,0,0.008,9.33174,0,Dec,2,2,4,2,New_Visitor,FALSE,TRUE
1,2,0,0,61,1335.74,0,0.002,20.1571,0,Nov,4,4,1,2,Returning_Visitor,TRUE,TRUE
13,331.983,5,128,202,8217.68,0.00190476,0.0136687,3.65173,0,Nov,2,2,3,10,Returning_Visitor,TRUE,TRUE
6,279,2,69.5,41,1430.25,0,0.00992908,3.83608,0,Dec,2,2,2,7,Returning_Visitor,FALSE,TRUE
0,0,0,0,38,907.943,0,0.00540541,23.6646,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
9,904.583,4,83.5,132,4096.16,0.0127381,0.0229731,8.96075,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,723,0,0.0285714,32.9061,0,Dec,2,2,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,53,5504.7,0.0115385,0.0314469,12.3266,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,16,0,0,44,2939.62,0,0.00222222,32.8121,0,Nov,2,2,8,2,Returning_Visitor,FALSE,TRUE
5,66.4,0,0,39,742.688,0,0.0152174,71.3898,0,Dec,2,2,4,3,Returning_Visitor,FALSE,TRUE
7,237.5,1,0,37,1302.52,0.00595238,0.0231859,0,0,Dec,3,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,295,0.0285714,0.0571429,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
2,14.25,0,0,29,1082.75,0,0.00689655,84.8757,0,Nov,2,5,3,2,New_Visitor,FALSE,TRUE
4,58,2,28.5,82,4729.07,0,0.0145447,9.05547,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,21,0,0,23,529.75,0,0.00909091,57.3159,0,Nov,1,2,1,8,New_Visitor,FALSE,TRUE
6,198.667,2,89,148,8178.23,0.00873272,0.0212057,6.19429,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
8,395.708,4,182.8,46,1461.72,0.00377358,0.0143756,13.9001,0,Nov,1,1,3,3,Returning_Visitor,TRUE,TRUE
11,494.533,0,0,33,2070.62,0,0.0207207,9.58116,0,Nov,2,5,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,1088.87,0,0.0105263,16.1586,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
14,352.107,2,759,64,3660.34,0.0141553,0.0238356,9.64107,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
1,64.5,0,0,32,1443.64,0,0.0107843,111.263,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,480,0,0.0285714,14.1375,0,Nov,1,1,2,3,New_Visitor,TRUE,TRUE
1,19.8333,0,0,17,545.083,0,0.00625,9.83636,0,Nov,3,2,5,2,New_Visitor,FALSE,TRUE
16,301.137,4,886.5,78,5097.42,0.0141321,0.0303904,7.29689,0,Nov,3,2,2,2,Returning_Visitor,TRUE,TRUE
1,61.5,0,0,13,949.75,0,0.00769231,51.7578,0,Dec,1,1,1,2,New_Visitor,FALSE,TRUE
3,32.25,0,0,27,1273.25,0,0.00888889,43.8969,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
18,1103.33,8,696.833,359,12959.9,0.000795756,0.00897543,7.23107,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,11.8333,2,27,31,424.75,0.0190476,0.0392925,30.8186,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,1314.08,0,0.00833333,103.061,0,Dec,8,13,9,20,Other,FALSE,TRUE
1,8,2,134.5,21,507.292,0.00833333,0.0319444,0,0,Nov,2,10,1,1,Returning_Visitor,FALSE,TRUE
12,252.812,4,78.5,100,4597.12,0.00925181,0.0284968,2.63807,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
4,142.5,0,0,56,1885.34,0.0107143,0.0381021,5.04017,0,Nov,2,5,3,11,Returning_Visitor,FALSE,TRUE
6,115.583,0,0,30,1076.96,0,0.0228571,10.3889,0,Nov,2,2,4,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,12,337,0,0.00666667,19.3701,0,Dec,2,5,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,37,638.25,0.00555556,0.0166667,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
5,97.8333,0,0,15,489,0,0.00625,81.3344,0,Dec,8,13,9,20,Other,FALSE,TRUE
8,247.083,0,0,163,4600.54,0.00838323,0.0210527,5.28609,0,Nov,2,4,3,2,Returning_Visitor,FALSE,TRUE
9,230.667,0,0,66,2178.85,0.00355556,0.0109778,11.7322,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,24,506.452,0,0.00909091,76.791,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
3,99,0,0,58,1261.66,0,0.00345238,0,0,Nov,1,2,9,2,New_Visitor,FALSE,TRUE
2,94,1,4,264,8584.03,0.00628931,0.0233153,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,1004.5,0,0.05,27.7773,0,Dec,1,1,4,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,53,2051.47,0.0045283,0.0177358,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,70.5,0,0,12,541.536,0,0.00833333,115.782,0,Nov,2,5,3,2,New_Visitor,TRUE,TRUE
3,22,0,0,15,259.75,0,0.0104167,88.8045,0,Dec,2,2,1,2,Returning_Visitor,TRUE,TRUE
7,164.583,1,28.5,115,3427.67,0,0.0162901,4.97022,0,Nov,2,2,4,10,Returning_Visitor,FALSE,TRUE
0,0,2,82,134,4772.92,0.00344942,0.0168233,5.66745,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
4,63.75,0,0,13,774.729,0,0.0121504,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,TRUE
2,9,1,0,106,6617.79,0.00904762,0.0264123,1.77749,0,Nov,3,2,1,1,Returning_Visitor,TRUE,TRUE
1,27.5,0,0,20,922.708,0,0.00952381,103.14,0,Dec,2,2,6,2,New_Visitor,FALSE,TRUE
1,27.5,3,17,1,10,0,0.04,0,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE
4,93.75,0,0,70,2161.39,0.00876712,0.0174912,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
3,68.2857,0,0,26,741.056,0.0142857,0.0397071,13.2467,0,Nov,3,2,4,10,Returning_Visitor,FALSE,TRUE
4,36,0,0,23,2359.38,0,0.0106667,58.2023,0,Dec,4,2,1,1,New_Visitor,FALSE,TRUE
7,109.042,0,0,35,1136.08,0,0.0131579,46.216,0,Nov,3,2,3,3,Returning_Visitor,FALSE,TRUE
6,184.273,0,0,32,1427.69,0.0108108,0.0196697,13.4903,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE
11,570.25,0,0,39,1728.25,0.00666667,0.0197778,22.4258,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
9,116.542,4,208.667,57,1813.25,0.0030303,0.0118975,30.6096,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,49,1768.98,0,0.00416667,9.08477,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE
1,13.8333,1,0,200,8336.04,0.00420792,0.0175975,3.73032,0,Nov,2,5,4,1,Returning_Visitor,FALSE,TRUE
1,0,0,0,56,2627.76,0.0210526,0.0250447,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
10,790.9,0,0,54,2702.39,0.00307692,0.0185189,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
3,52.75,0,0,31,3069.08,0.00645161,0.0205376,5.79303,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
0,0,2,26.5,149,6001.17,0.004,0.0220109,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,8,3,181.25,124,4722.57,0.0158924,0.0224311,24.289,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE
3,63,2,204.25,20,457.25,0.00909091,0.0136364,0,0,Dec,3,2,7,2,New_Visitor,FALSE,TRUE
16,305,0,0,147,4123.96,0.00379747,0.0105214,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE
1,0,0,0,60,1995.42,0,0.00338983,61.5817,0,Nov,2,4,1,7,New_Visitor,FALSE,TRUE
0,0,2,1368,26,650.808,0,0.0142857,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,39,1346.97,0,0.0051282,67.0277,0,Dec,1,1,4,2,New_Visitor,FALSE,TRUE
12,152.75,1,0,219,7044.06,0.00331233,0.0157359,11.658,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
10,770.739,2,138.667,35,726.039,0,0.00543478,10.8236,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
7,172.375,2,52.5,226,12900.8,0.00436105,0.0179559,44.6964,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
6,315.167,1,85,10,402.806,0.0142857,0.0142857,0,0,Dec,3,2,2,2,New_Visitor,FALSE,TRUE
2,40.5,0,0,133,4815.7,0.00373134,0.0117385,8.96945,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,597.625,0.00769231,0.0346154,0,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
9,387.75,0,0,64,980.502,0.000866739,0.0127987,9.58156,0,Nov,3,2,3,1,Returning_Visitor,FALSE,TRUE
4,55,0,0,2,13,0,0.0285714,0,0,Dec,2,10,4,2,New_Visitor,FALSE,TRUE
5,39,0,0,13,137,0,0.0117647,0,0,Nov,2,4,3,2,New_Visitor,FALSE,TRUE
1,30.5,0,0,324,14213.6,0.00206398,0.0100722,4.48558,0,Nov,2,2,9,1,Returning_Visitor,TRUE,TRUE
0,0,1,0,44,2807.16,0.025,0.0274242,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
3,86.5,0,0,30,2623.92,0.00666667,0.00761905,23.0019,0,Dec,2,5,1,2,New_Visitor,TRUE,TRUE
5,64.9,0,0,21,1922.15,0,0.00933333,60.6288,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE
3,238.05,5,1488,104,3275.87,0.0030303,0.0108225,1.56018,0,Nov,1,1,3,10,Returning_Visitor,FALSE,TRUE
2,55.5,0,0,2,26,0,0.06,0,0,Dec,1,2,9,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,6,285.5,0,0.04,18.1695,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE
2,49.5,0,0,260,8555.77,0.00540196,0.0173308,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,76.75,0,0.0166667,0,0,Nov,1,1,8,2,New_Visitor,FALSE,TRUE
0,0,0,0,11,205.7,0,0.0222222,18.8509,0,Dec,1,1,1,8,New_Visitor,FALSE,TRUE
2,167.889,2,825.5,117,5256.47,0.00403005,0.014604,3.18749,0,Nov,3,2,5,8,Returning_Visitor,FALSE,TRUE
1,15,2,4,108,6740.56,0.0137615,0.0325535,24.8025,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,10,0,0,32,1277.75,0,0.00606061,78.1217,0,Dec,8,13,9,20,Other,FALSE,TRUE
3,371.7,5,106,85,2128.73,0.00391414,0.00730032,43.7186,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
11,202.425,5,1767.67,338,13265.4,0.00752035,0.0188556,1.11415,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
7,51.7083,2,280.5,149,7569.18,0.0000801,0.0162976,11.3773,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
3,47,0,0,89,3436.98,0,0.00438737,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
4,900.5,0,0,14,1957.5,0,0.0141176,105.261,0,Dec,1,1,3,10,Returning_Visitor,FALSE,TRUE
4,46.4583,0,0,82,2875.62,0,0.00726744,27.7579,0,Nov,2,4,3,1,Returning_Visitor,FALSE,TRUE
9,444.285,0,0,534,18504.1,0.0108565,0.023309,2.54796,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,22,348.433,0.0285714,0.0412698,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE,TRUE
12,394.1,0,0,30,917.25,0,0.00540541,0,0,Nov,2,2,1,2,New_Visitor,TRUE,TRUE
1,0,0,0,37,1731.5,0,0.00526316,17.2228,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,171,6793.38,0.00776627,0.0231987,2.38197,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
3,36,2,16,74,4377.71,0.02,0.0293087,0,0,Nov,1,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,562.25,0,0.0153846,34.9725,0,Nov,1,1,1,2,New_Visitor,FALSE,TRUE
5,613.5,0,0,470,14129.9,0,0.00362107,13.3815,0,Nov,4,2,9,2,Returning_Visitor,TRUE,TRUE
2,87.8333,1,113,67,4868,0,0.0031746,48.4537,0,Dec,2,2,5,2,Returning_Visitor,FALSE,TRUE
5,68,2,9,32,1195.58,0.0198198,0.0364865,32.0202,0,Nov,2,5,3,2,Returning_Visitor,FALSE,TRUE
3,62.5,0,0,46,1048.11,0.004,0.013,20.8841,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
9,395.879,0,0,124,3959.15,0.00487132,0.0142834,3.46444,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,83.25,0,0,152,4307.41,0.00263158,0.00597104,0.305312,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,131.5,0,0,26,1960.47,0.00740741,0.0240741,33.6923,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,1051.17,0,0.00952381,14.1408,0,Nov,1,8,2,6,New_Visitor,TRUE,TRUE
0,0,3,96.5,76,1966.09,0.00787623,0.0147003,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,TRUE
3,75.5,1,0,130,4737.09,0.00606061,0.011476,43.7742,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,53,5,9.5,218,8205.69,0.0235704,0.0396639,1.18074,0,Nov,1,1,3,3,Returning_Visitor,FALSE,TRUE
7,154,3,248.167,34,886.479,0,0.0051282,77.8016,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
7,235.75,4,66.5,37,729.792,0.00454545,0.0181818,60.423,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
9,320.271,2,298.333,51,1788.37,0.0169697,0.0147098,8.21618,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
1,131.5,1,19,62,1524.96,0,0.00326662,83.9681,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
4,68.1077,6,1022.25,104,8130.96,0.00378788,0.0176347,5.90748,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
4,118.5,1,8.5,62,2910.63,0.00583333,0.0175873,25.0506,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
7,86.2778,2,21,80,2170.29,0.00357143,0.0215278,25.766,0,Nov,3,2,1,10,Returning_Visitor,TRUE,TRUE
10,143.583,1,92,245,7793.16,0.0015873,0.00461018,59.4246,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
2,28,0,0,51,2587.77,0,0.00743464,21.4745,0,Nov,4,2,3,10,Returning_Visitor,FALSE,TRUE
1,5,0,0,63,1405.33,0.0031746,0.00634921,8.44235,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
2,75,0,0,29,1279.09,0.00333333,0.0141667,35.6091,0,Nov,2,2,3,11,Returning_Visitor,FALSE,TRUE
1,22.75,0,0,1,0,0,0.0666667,0,0,Dec,1,1,1,8,New_Visitor,FALSE,TRUE
6,218.571,0,0,35,1760.61,0,0.01375,16.8177,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,284.5,0,0.0285714,128.469,0,Dec,2,2,4,10,Returning_Visitor,FALSE,TRUE
9,198.433,7,636.75,113,3312.88,0.00403226,0.016482,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
2,90,0,0,19,921.6,0.02,0.03,55.4696,0,Nov,3,2,3,8,Returning_Visitor,FALSE,TRUE
7,86.75,1,0,101,3094.37,0.000269542,0.0149514,56.7223,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,11,0,0,132,4424.92,0.00610687,0.0200938,14.996,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
2,87.5,0,0,29,1352.13,0,0.0252874,34.6016,0,Nov,3,2,6,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,69,3621.07,0.00149254,0.0203215,0,0,Nov,2,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,898.758,0.00625,0.0145833,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,TRUE
4,80,0,0,326,11945.6,0.00184966,0.0175276,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,824.229,0,0.0451389,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,57,2167.13,0.00818182,0.0171374,12.36,0,Nov,3,2,3,1,Returning_Visitor,TRUE,TRUE
6,82.2,0,0,176,5505.4,0,0.00580979,10.5942,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
7,133.467,4,46.5,26,1357.83,0,0.0184874,18.2694,0,Nov,3,2,9,2,New_Visitor,TRUE,TRUE
0,0,0,0,8,97,0,0.025,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,281.738,0,0.00192308,57.8247,0,Nov,2,4,1,2,New_Visitor,FALSE,TRUE
5,501.75,0,0,18,628.583,0.0047619,0.0126984,37.0226,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
1,2,1,0,77,2476.15,0.0051282,0.026482,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,21,0,0,81,2930.72,0.00365854,0.0189431,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE,TRUE
2,67.5,0,0,10,268,0,0.0181818,59.5185,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
3,334,0,0,32,4316.83,0,0.0030303,42.7051,0,Dec,8,13,9,20,Other,FALSE,TRUE
0,0,1,0,82,2710.38,0.00493827,0.0219577,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,TRUE
1,14,0,0,14,988.062,0.0142857,0.0285714,68.8491,0,Dec,2,5,9,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,428.5,0,0.0666667,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,TRUE
8,108.833,0,0,21,780.583,0.00869565,0.0173913,25.0395,0,Nov,2,5,1,3,New_Visitor,FALSE,TRUE
0,0,0,0,8,335.25,0.1,0.108333,0,0,Nov,3,12,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,24,783.375,0,0.00416667,15.7564,0,Nov,1,1,4,3,Returning_Visitor,FALSE,TRUE
0,0,1,5,27,1095.66,0.0178571,0.0154762,60.7316,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
0,0,1,22,40,1284.57,0.00625,0.0197917,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE,TRUE
1,0,2,9,44,814.155,0,0.0231884,0,0,Nov,4,2,1,10,Returning_Visitor,FALSE,TRUE
2,143.25,0,0,38,2508.41,0,0.00745614,54.1645,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,1,16,25,902.083,0,0.00769231,0,0,Dec,3,3,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,15,428,0,0.0142857,89.1348,0,Nov,1,8,3,6,Returning_Visitor,TRUE,TRUE
3,32,2,9,16,1760.6,0,0.0333333,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
5,59.5278,3,124.25,156,5189.96,0.00123457,0.00892899,20.5096,0,Nov,2,2,7,1,Returning_Visitor,FALSE,TRUE
3,107.208,0,0,17,513.25,0,0.0120301,17.5462,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
6,61,0,0,21,585.392,0,0.00769231,0,0,Dec,2,2,4,1,New_Visitor,FALSE,TRUE
11,216.229,6,704.75,304,11250.5,0.00669724,0.0187172,1.37271,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,84,4894.85,0.00268293,0.0284467,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,71.1667,0.0666667,0.0833333,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,TRUE
12,251.619,1,44,69,2269.73,0,0.007,0.0935469,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
9,296.117,1,26.5,79,5057.17,0.00229885,0.0226875,17.7892,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
